LATITUDE,LONGITUDE,DATE
40.2878,-107.6634,1999-08-09
40.6455,-107.8962,1999-08-16
40.4422,-108.3518,1999-08-20
40.6955,-108.0873,1999-08-20
40.1133,-108.7537,1999-09-08
40.2877,-108.7159,1999-09-09
40.5875,-107.8204,1999-09-10
40.4714,-108.5418,1999-09-10
39.775,-108.5109,1999-09-30
40.573,-107.9151,1999-10-02
40.6833,-108.2284,1999-10-05
40.3697,-108.2001,1999-10-06
40.2441,-108.8665,1999-10-09
39.9669,-106.5942,1999-10-09
40.4714,-108.067,1999-10-09
40.3036,-108.5845,1999-10-13
39.775,-108.6237,1999-11-04
40.2878,-107.6634,1999-11-05
39.3833,-108.534,1992-04-02
39.2333,-108.1673,1992-06-18
39.2166,-108.9007,1992-06-19
39.35,-108.8507,1992-06-24
39.25,-108.3673,1992-06-29
39.6667,-106.8006,1992-07-05
38.8167,-108.6006,1992-07-17
39.85,-106.8506,1992-07-28
39.2666,-108.2673,1992-07-31
39.4166,-108.734,1992-08-02
39.85,-106.9173,1992-08-10
39.3833,-108.3673,1992-08-12
39.6333,-107.8173,1992-09-01
39.1333,-109.034,1992-09-12
39.4666,-108.634,1992-09-23
39.1833,-109.0173,1993-06-11
38.6333,-109.0007,1993-06-21
38.8667,-108.334,1993-06-27
39.5166,-108.934,1993-06-27
39.25,-108.934,1993-06-28
39.4666,-108.684,1993-06-29
39.45,-107.8506,1993-06-29
39.5833,-107.4339,1993-07-08
38.7667,-108.4673,1993-07-11
39.5833,-107.4006,1993-07-11
39.3333,-108.7507,1993-07-13
39.25,-108.7173,1993-07-15
39.6333,-107.0173,1993-07-17
39.6667,-106.8673,1993-08-01
39.2833,-108.6007,1993-08-04
39.6167,-107.1339,1993-08-06
39.3333,-108.7673,1993-08-14
39.4333,-108.9173,1993-08-16
39.2833,-108.6673,1993-08-29
39.1167,-109.034,1993-09-10
39.1666,-108.9507,1993-09-12
39.3333,-108.7673,1993-09-22
38.9,-108.2506,1994-03-12
38.4667,-108.9173,1994-05-21
39.1833,-108.484,1994-06-04
39.0833,-108.3173,1994-06-08
39.15,-108.2506,1994-06-09
39.1666,-108.3173,1994-06-10
39.55,-108.7673,1994-06-12
39.5166,-107.6339,1994-06-13
39.3666,-108.184,1994-06-15
39.4166,-108.884,1994-06-25
39.4,-108.734,1994-06-26
39.4333,-108.9507,1994-06-29
39.4666,-108.884,1994-06-29
39.45,-108.0006,1994-06-30
39.5666,-107.4173,1994-07-03
39.5333,-108.9007,1994-07-03
39.2333,-108.1006,1994-07-03
39.2,-108.2506,1994-07-03
39.35,-108.334,1994-07-03
39.2333,-108.2173,1994-07-03
39.2833,-108.1673,1994-07-04
38.8833,-109.034,1994-07-04
39.3,-108.0006,1994-07-05
39.3,-108.5506,1994-07-05
39.2,-108.5173,1994-07-07
38.5,-108.934,1994-07-11
39.4833,-107.2339,1994-07-11
39.55,-108.8173,1994-07-12
39.2166,-108.9007,1994-07-12
39.2333,-108.734,1994-07-13
39.6667,-106.9006,1994-07-14
39.9667,-106.8339,1994-07-17
39.3333,-108.184,1994-07-20
38.9166,-108.2506,1994-07-22
39.4833,-108.7673,1994-07-23
39.5833,-108.4506,1994-07-24
39.3833,-108.8507,1994-07-25
39.1166,-108.7507,1994-07-27
39.3,-108.3673,1994-08-02
39.4333,-108.8673,1994-08-03
39.3167,-107.2839,1994-08-05
39.6,-107.5339,1994-08-05
39.55,-107.5506,1994-08-05
39.3833,-108.6673,1994-08-17
39.4166,-108.834,1994-08-17
39.4166,-108.7673,1994-08-17
39.6167,-106.8339,1994-08-17
39.3666,-108.584,1994-08-17
38.7167,-108.9173,1994-09-01
39.45,-108.6673,1994-09-08
39.45,-108.8673,1994-09-10
39.1833,-108.8673,1995-03-27
38.6167,-109.034,1995-04-05
39.2166,-108.9007,1995-06-09
39.1833,-108.934,1995-07-05
39.15,-109.0173,1995-07-05
39.2,-108.934,1995-07-05
39.2166,-108.834,1995-07-08
39.3,-108.584,1995-07-09
39.15,-108.9507,1995-07-15
39.1333,-108.384,1995-07-22
39.1666,-108.8673,1995-07-29
39.35,-108.884,1995-07-30
39.2333,-109.0173,1995-07-30
39.0166,-108.3006,1995-07-30
39.1166,-108.784,1995-07-30
39.25,-108.5173,1995-07-30
39.6667,-106.6339,1995-07-31
39.45,-108.934,1995-08-04
39.2666,-108.8007,1995-08-12
39.3333,-109.034,1995-08-12
39.2166,-108.9673,1995-08-30
39.0666,-108.3173,1995-09-14
39.1833,-108.5006,1995-09-21
39.45,-108.934,1996-03-20
39.55,-107.7173,1996-04-01
39.4344,-108.7729,1996-04-09
39.2333,-108.2506,1996-05-21
39.4,-108.784,1996-06-08
39.4166,-108.7507,1996-06-08
38.6667,-108.934,1996-06-09
38.75,-108.484,1996-06-09
38.8667,-108.3173,1996-06-10
39.15,-108.8173,1996-06-22
39.0833,-108.3006,1996-06-24
39.6333,-106.9506,1996-06-24
38.85,-108.3673,1996-06-24
39.1666,-108.534,1996-06-25
39.5166,-108.7007,1996-07-04
39.6666,-107.7006,1996-07-15
38.7833,-108.7173,1996-07-21
39.4,-108.6673,1996-07-23
39.2833,-108.4506,1996-07-27
39.2,-109.0173,1996-07-30
39.4833,-108.9173,1996-08-01
39.5,-108.7173,1996-08-02
39.5666,-107.7006,1996-08-02
39.45,-108.1506,1996-08-14
39.0333,-108.2673,1996-08-16
39.65,-107.5839,1996-08-21
39.2833,-108.2506,1996-08-24
39.2,-108.2673,1996-09-16
39.25,-108.2645,1997-04-18
39.5,-108.7673,1997-06-26
39.4833,-108.9507,1997-06-29
39.1333,-108.7507,1997-06-29
39.1,-108.334,1997-07-03
39.2833,-108.8007,1997-07-05
38.6833,-108.884,1997-07-06
39.4666,-107.9673,1997-07-07
38.8,-108.5506,1997-07-07
39.3833,-108.8673,1997-07-08
39.5,-108.8007,1997-07-10
39.1189,-108.9632,1997-07-21
39.2666,-107.9673,1997-08-16
39.1839,-108.9023,1998-06-02
39.2166,-108.252,1998-06-03
39.2778,-108.7173,1998-06-22
39.6167,-106.8673,1998-06-29
39.1839,-108.5506,1998-06-29
39.4833,-108.7507,1998-07-02
39.175,-108.5673,1998-07-04
39.1639,-108.284,1998-07-04
39.1444,-109.0009,1998-07-06
39.2333,-108.2173,1998-07-08
38.8333,-109.0173,1998-07-20
38.9,-108.5006,1998-07-21
39.6333,-107.0173,1998-07-21
39.3,-107.2173,1998-07-22
39.4333,-108.0006,1998-07-22
39.1833,-108.984,1998-07-31
38.4833,-108.984,1998-08-16
39.1833,-108.3006,1998-08-18
39.2,-108.5006,1998-08-27
39.0666,-108.334,1998-09-29
39.2,-109.0173,1998-10-13
39.49157,-108.35094,1999-03-27
38.74798,-108.75156,1999-03-29
38.96798,-108.77016,1999-04-20
39.61589,-106.46298,1999-05-13
38.9686,-108.3208,1999-05-24
39.24778,-109.00577,1999-06-12
39.0189,-108.5056,1999-06-14
39.3166,-109.034,1999-06-23
39.1333,-108.9673,1999-06-24
39.0833,-109.0173,1999-06-24
39.1778,-108.9173,1999-06-24
39.8361,-108.3423,1999-06-25
38.4783,-108.9173,1999-06-27
39.4166,-108.0506,1999-06-27
39.5,-107.6428,1999-06-27
39.0233,-108.9507,1999-07-02
39.1397,-108.984,1999-07-02
38.8247,-109.0457,1999-07-02
39.05,-108.984,1999-07-02
39.0036,-108.9668,1999-07-02
39.2,-108.134,1999-07-02
39.0233,-108.9507,1999-07-02
39.1666,-108.4006,1999-07-07
39.3166,-108.1506,1999-07-11
39.2169,-108.2223,1999-07-26
39.45,-108.284,1999-07-28
39.35,-108.1173,1999-07-30
39.5133,-107.2773,1999-07-30
39.3666,-108.034,1999-08-18
39.3916,-108.4173,1999-09-18
39.35,-108.0506,1999-10-06
39.7833,-107.0673,1999-10-16
39.1666,-108.834,1999-10-17
39.3333,-107.5673,1999-10-22
38.6269,-108.6573,1999-10-26
38.3,-106.7506,1992-04-08
38.45,-107.1339,1992-06-23
38.2167,-108.7173,1992-06-28
38.85,-107.6839,1992-09-26
38.1833,-107.1673,1992-10-18
38.6833,-107.7506,1993-06-27
38.9,-107.6506,1993-07-31
38.35,-107.9673,1993-08-02
38.2264,-108.307,1993-09-03
38.0167,-108.4506,1993-11-10
38.3778,-107.8528,1994-04-21
38.1333,-108.234,1994-04-24
38.2183,-108.3256,1994-05-24
38.6861,-107.8356,1994-05-31
38.2167,-108.3256,1994-05-31
38.8167,-107.8089,1994-06-08
38.2861,-108.4923,1994-06-09
38.4167,-108.8007,1994-06-11
38.55,-107.0506,1994-06-30
38.3167,-107.9673,1994-07-03
38.6122,-107.8251,1994-07-03
38.7333,-107.5506,1994-07-04
38.85,-107.6839,1994-07-04
37.9333,-108.9673,1994-07-04
38.1178,-108.334,1994-07-05
38.0192,-108.9362,1994-07-05
38.2833,-107.8506,1994-07-11
38.85,-108.2506,1994-07-12
38.85,-108.3006,1994-07-12
38.95,-107.8006,1994-07-12
38.3,-109.0007,1994-07-13
38.2833,-108.634,1994-07-14
38.8167,-108.1506,1994-07-15
37.35,-108.7007,1994-07-18
38.4833,-108.7673,1994-08-06
37.6,-109.0007,1994-08-10
38.4167,-107.934,1994-08-14
37.8667,-108.684,1994-08-18
38.3286,-108.0115,1994-08-26
38.2833,-108.9173,1995-06-21
38.0167,-108.8673,1995-06-27
37.45,-108.7173,1995-07-12
38.0167,-108.1506,1995-07-14
38.25,-108.6673,1995-07-29
38.7333,-108.2006,1995-07-30
38.3167,-107.7839,1995-08-05
38.4667,-107.7006,1995-08-15
37.6167,-108.9007,1995-09-03
37.3667,-108.3673,1995-09-04
38.4489,-106.9003,1995-11-04
38.4455,-108.8798,1996-04-24
38.1386,-108.344,1996-04-27
38.4278,-107.3287,1996-05-02
37.3361,-107.8756,1996-05-03
38.685,-107.6217,1996-05-05
38.9011,-107.5848,1996-05-06
38.0894,-108.9115,1996-05-27
37.8719,-108.6548,1996-06-09
38.2722,-107.7006,1996-06-11
38.8497,-108.2576,1996-06-11
38.2117,-108.307,1996-06-11
38.8333,-108.0006,1996-06-18
37.7833,-109.0173,1996-06-22
37.8,-108.8007,1996-06-22
37.6986,-109.0037,1996-06-26
37.7333,-109.034,1996-07-13
38.553,-107.7448,1996-07-13
38.9375,-107.8459,1996-07-16
37.5669,-108.9673,1996-07-20
38.25,-107.5006,1996-08-01
37.0267,-106.8864,1996-08-01
38.3964,-106.9212,1996-08-02
37.3167,-107.8673,1996-08-03
38.3169,-106.9548,1996-08-07
38.685,-107.5478,1996-08-13
38.1667,-108.2673,1996-08-29
37.8025,-108.8182,1996-08-30
37.9186,-108.8695,1996-09-03
38.3667,-107.7339,1996-09-04
38.3169,-106.7914,1996-10-02
38.8517,-107.5459,1997-05-17
38.7039,-107.7709,1997-07-08
38.0022,-108.8565,1997-07-09
38.685,-107.7512,1997-07-10
38.6797,-108.4006,1997-07-12
37.4075,-108.6912,1997-07-16
37.4172,-108.7673,1997-07-17
38.3858,-107.0475,1997-08-30
38.5214,-107.2123,1998-05-11
38.2819,-107.3851,1998-05-29
38.0953,-108.4912,1998-06-03
37.5083,-108.8765,1998-06-30
38.7689,-108.2362,1998-07-13
38.1239,-108.6395,1998-07-18
37.4792,-108.9493,1998-07-19
37.4792,-108.9493,1998-07-19
37.2911,-108.564,1998-07-22
38.2861,-108.9851,1998-08-05
38.9375,-107.9581,1998-09-09
37.6722,-108.8837,1998-09-16
37.8611,-108.5698,1998-09-25
38.0028,-108.5145,1998-09-29
37.99999,-107.00061,1999-03-22
38.3286,-108.6026,1999-06-21
38.2703,-108.5287,1999-06-23
38.2381,-107.1595,1999-06-23
38.1678,-108.4734,1999-06-27
38.0603,-108.5448,1999-06-28
37.7028,-108.8376,1999-07-02
38.7,-107.7673,1999-07-02
38.2408,-108.5104,1999-07-02
38.2555,-108.7504,1999-07-24
36.9964,-107.0467,1996-06-10
39.2166,-109.0507,1994-08-03
38.9,-109.0507,1995-07-30
39.0433,-109.0579,1998-07-04
39.21318,-109.05997,1999-06-20
40.9033,-109.0493,1999-03-24
41.0005,-109.0268,1996-10-12
38.57006,-107.73622,1996-09-01
38.04149,-103.42746,1995-03-25
38.51861,-107.14918,1992-04-11
38.48395,-107.0518,1997-08-22
38.51666,-107.62917,1999-11-15
39.0864,-108.68464,1993-07-02
39.10201,-108.73396,1994-07-18
38.9881,-108.77916,1998-07-16
39.07341,-108.67268,1999-03-23
40.2693,-108.56653,1992-06-22
40.43166,-108.36501,1994-09-11
40.28741,-109.04563,1995-07-28
40.44249,-108.99184,1995-09-03
40.24229,-108.97387,1996-06-10
40.59764,-108.98405,1996-06-12
40.6317,-108.9124,1996-07-06
40.6318,-108.90502,1996-07-12
40.57409,-108.92699,1996-07-19
40.56381,-108.99754,1996-07-25
40.58343,-109.00011,1996-08-06
40.23509,-108.9225,1996-08-10
40.2348,-108.92302,1996-08-22
40.4597,-108.86039,1996-08-26
40.4695,-108.96527,1996-08-27
40.45595,-108.8697,1998-07-04
40.47544,-109.01779,1998-07-28
40.46352,-108.92569,1999-07-08
40.71504,-108.88169,1999-08-05
38.93048,-105.27409,1999-05-18
37.7,-105.5672,1992-06-24
37.69766,-105.56621,1996-08-14
37.2833,-108.4673,1994-07-30
37.2333,-108.5006,1994-08-05
37.2375,-108.3798,1995-08-08
37.2544,-108.4326,1996-08-15
37.2294,-108.5004,1996-08-18
40.23333,-105.75,1994-06-11
40.42917,-105.6096,1999-07-02
40.38875,-105.60311,1999-07-02
37.0417,-109.0584,2005-07-31
37.1711,-107.5889,2000-01-21
37.1744,-107.5876,2000-03-13
37.1314,-107.6409,2000-03-17
37.1408,-107.3595,2000-04-24
37.1156,-107.6309,2000-04-29
37.0294,-107.8795,2000-05-02
37.0389,-107.2781,2000-06-03
37.095,-107.7484,2000-07-07
37.05,-106.9673,2000-07-15
37.082,-107.097,2000-07-16
37.0456,-107.1139,2000-07-28
37.1381,-107.2648,2000-08-02
37.0783,-107.4631,2000-08-03
37.0978,-107.3642,2000-08-03
37.1478,-107.2767,2000-08-03
37.0917,-108.2523,2000-08-17
37.1033,-107.2575,2000-08-22
37.0025,-107.1189,2000-08-31
37.0328,-108.2498,2000-09-23
37.1292,-107.6331,2001-03-21
37.1586,-107.8834,2001-06-30
37.0194,-107.6851,2001-07-05
37.1664,-108.2315,2001-07-08
37.0361,-107.1048,2001-07-09
37.0094,-107.8953,2001-09-05
37.1067,-107.2514,2001-09-07
37.0811,-107.0889,2001-09-18
37.1314,-107.5412,2002-03-22
37.1011,-107.5356,2002-03-29
37.1767,-108.1176,2002-04-28
37.15,-107.7506,2002-05-04
37.0656,-107.3595,2002-07-07
37.1175,-107.3328,2002-07-09
37.0139,-107.7923,2002-07-12
37.0083,-107.809,2002-07-13
37.1722,-108.2423,2002-08-12
37.0522,-107.2187,2002-08-21
37.1892,-107.5792,2003-05-19
37.2061,-107.2737,2003-06-15
37.1083,-108.0465,2003-07-15
37.1922,-108.2517,2003-07-16
37.0153,-108.0087,2003-07-18
37.1483,-107.2203,2003-07-26
37.065,-107.0675,2004-05-21
37.065,-106.8728,2004-06-10
37.0117,-108.0109,2004-06-26
37.0189,-107.5806,2004-06-27
37.0619,-107.9634,2004-07-03
37.0711,-107.3917,2004-08-17
37.1725,-107.879,2004-08-29
37.0158,-108.2487,2004-08-29
37.1411,-107.467,2004-09-07
37.0536,-107.7834,2004-09-15
37.1597,-107.6081,2005-03-10
37.0922,-107.0892,2005-06-13
37.0764,-107.9319,2005-07-13
37.2139,-107.2694,2005-07-16
37.0019,-107.1803,2005-07-23
37.1156,-107.4789,2005-07-23
37.1058,-108.1389,2005-08-08
37.0556,-107.3514,2005-08-21
37.1875,-108.2197,2005-08-30
37.1286,-107.4511,2006-05-16
37.1014,-107.1275,2006-05-23
37.1003,-107.9706,2006-05-24
37.0144,-107.1764,2006-07-01
37.0608,-107.3336,2006-07-05
37.1347,-107.1078,2007-06-04
37.1167,-107.0533,2007-06-05
37.1283,-107.2622,2007-06-17
37.1019,-107.4053,2007-06-21
37.0578,-108.0947,2007-06-21
37.19769,-108.26774,2007-07-08
37.1078,-107.6417,2007-07-15
37.085597,-107.08769,2007-07-22
37.1278,-107.6233,2007-07-23
37.064597,-107.404593,2007-08-20
37.12155,-107.47485,2007-08-29
37.10963,-107.29152,2007-09-07
37.0907,-107.56472,2008-04-08
37.07602,-107.46846,2008-06-23
37.0888,-107.20457,2008-07-18
37.1161,-107.9878,2008-07-19
37.089694,-107.492292,2008-09-24
37.07799,-107.518392,2009-03-30
37.112794,-107.60719,2009-04-22
37.052794,-107.960492,2009-07-29
37.067791,-107.998,2009-08-01
37.05599,-108.23119,2009-08-09
37.051794,-107.76319,2009-08-12
37.018294,-107.006093,2009-08-28
37.2111,-108.7332,2000-05-20
37.0556,-108.8145,2000-05-22
37.15,-108.7076,2000-05-29
37.0806,-108.7548,2000-05-29
37.1989,-108.6854,2000-05-29
37.1542,-108.7034,2000-05-29
37.0236,-108.9284,2000-06-06
37.0528,-108.8845,2000-07-02
37.2056,-108.7312,2000-07-04
37.2622,-108.759,2000-07-13
37.2186,-108.6757,2000-07-14
37.2019,-108.7007,2000-07-14
37.2056,-108.7132,2000-07-14
37.2539,-108.8368,2000-07-14
37.2178,-108.6762,2000-07-21
37.2,-108.6943,2000-07-21
37.3305,-108.7676,2000-07-21
37.2444,-108.8279,2000-08-01
37.2014,-108.5868,2000-08-02
37.1139,-108.7201,2000-08-04
37.1139,-108.7212,2000-08-06
37.2083,-108.7954,2000-09-30
37.0667,-108.734,2001-06-08
37.1167,-108.7173,2001-06-08
37.1833,-108.7173,2001-06-24
37.3039,-108.7318,2002-07-08
37.3,-108.8065,2002-07-14
37.0169,-108.5676,2003-05-29
36.9969,-108.4829,2004-07-17
37.0306,-108.7412,2004-07-18
37.1864,-108.9026,2004-07-23
37.2047,-108.7293,2004-08-01
37.0311,-108.2706,2004-08-29
37.1792,-108.7169,2005-05-30
37.1992,-108.6714,2005-05-30
37.1947,-108.7214,2005-06-07
37.1733,-108.7533,2005-06-14
37.1844,-108.713,2005-06-25
37.18,-108.7214,2005-06-26
37.2019,-108.7325,2005-06-27
37.2022,-108.6786,2005-06-29
37.0308,-108.3044,2005-06-30
37.2006,-108.6689,2005-07-01
37.1828,-108.723,2005-07-01
37.1192,-108.6819,2005-07-03
37.2119,-108.6811,2005-07-03
37.2131,-108.7244,2005-07-03
37.2064,-108.7153,2005-07-03
37.1889,-108.7042,2005-07-03
37.2044,-108.7242,2005-07-04
37.2111,-108.7336,2005-07-04
37.0544,-108.878,2005-07-05
37.1667,-108.6992,2005-07-08
37.2136,-108.7264,2005-07-08
37.1969,-108.7225,2005-07-09
37.2086,-108.7319,2005-07-13
37.21,-108.3086,2005-07-14
37.3308,-108.7328,2006-05-12
37.2492,-108.6028,2006-05-20
37.2047,-108.7286,2006-06-02
37.1906,-108.7247,2006-06-12
37.1267,-108.4025,2006-07-18
37.1272,-108.4303,2006-07-25
37.2056,-108.315,2006-08-21
37.22349,-108.611187,2007-07-04
37.049191,-108.250287,2007-07-08
37.0181,-108.3003,2008-07-31
37.198891,-108.731289,2008-08-11
37.13,-108.4189,2009-06-30
37.0987,-108.380637,2009-08-07
37.0506,-106.0845,2000-06-03
36.997,-106.9584,2000-08-02
38.41526,-106.34531,2000-04-18
38.67597,-105.55638,2000-06-07
38.89398,-105.57318,2000-07-13
38.72359,-105.22113,2000-07-25
38.51426,-105.306,2000-08-04
38.57421,-105.06525,2000-08-28
39.9469,-105.35,2000-09-15
38.55674,-105.16327,2000-09-17
38.63499,-105.2887,2001-03-09
37.6447,-106.3731,2001-04-16
37.202,-106.2495,2001-06-21
38.72409,-105.21451,2001-06-23
38.9631,-106.0445,2001-06-29
38.6203,-105.0036,2001-06-30
38.5519,-105.1272,2001-07-02
38.6992,-105.1691,2001-07-04
39.4103,-105.1189,2001-07-07
38.56874,-105.48742,2001-07-10
38.4164,-105.5017,2001-08-02
38.6683,-105.2964,2001-10-01
37.6336,-106.38817,2002-04-26
39.2722,-106.3114,2002-05-11
37.0722,-103.1994,2002-05-15
37.69067,-105.36294,2002-05-21
38.29781,-105.50257,2002-06-02
38.8153,-105.3389,2002-06-05
37.53582,-105.60623,2002-06-20
38.71872,-105.43677,2002-06-25
38.67668,-105.29151,2002-06-29
38.3611,-105.4256,2002-06-29
38.7416,-105.56762,2002-07-04
38.6489,-104.9791,2002-07-13
38.32963,-105.27423,2002-07-30
38.54859,-105.14525,2002-08-06
38.53442,-105.67855,2002-08-19
38.85974,-106.10184,2002-09-04
38.6061,-105.3061,2003-05-29
38.6017,-105.1169,2003-06-21
38.6344,-105.425,2003-07-17
38.8464,-105.1739,2004-03-20
38.5625,-105.0766,2004-03-23
38.6172,-105.3486,2004-06-04
38.6705,-106.0255,2005-06-10
38.4794,-105.0269,2005-06-28
38.645,-105.3086,2005-07-06
38.6497,-105.3314,2005-07-06
38.5133,-105.4519,2005-07-17
37.8553,-104.9144,2005-07-18
38.66526,-104.92055,2005-07-24
38.6864,-105.1892,2006-05-15
37.6989,-105.1667,2006-06-05
38.1397,-105.3272,2006-06-14
40.8997,-105.3914,2006-06-20
38.683,-105.3203,2006-06-23
38.4067,-105.3589,2007-06-26
38.3558,-105.5897,2008-04-04
38.399198,-105.386353,2008-05-12
38.56283,-105.16317,2008-06-07
38.19,-104.8822,2008-06-20
38.7736,-105.2617,2008-06-22
38.5336,-105.4558,2008-06-27
38.5778,-105.5303,2008-07-03
38.67668,-105.35252,2008-07-04
38.427198,-105.280247,2008-07-29
37.82869,-104.70355,2008-08-01
38.4989,-104.322197,2008-10-02
38.5611,-104.9764,2008-10-16
38.5536,-105.0922,2008-11-16
38.65002,-105.39624,2009-03-16
38.2792,-105.1806,2009-07-10
37.4305,-103.833,2009-07-20
40.1861,-108.8665,2000-04-03
39.7961,-108.0673,2000-04-10
40.0039,-108.1837,2000-04-11
40.0194,-108.1217,2000-04-11
40.2694,-108.4326,2000-04-14
40.2666,-107.072,2000-04-17
40.1011,-108.6912,2000-05-28
40.643,-108.2879,2000-05-29
40.1133,-108.7159,2000-05-29
40.1333,-108.3851,2000-05-29
40.1083,-108.634,2000-05-29
40.1622,-108.5362,2000-05-29
40.0408,-108.1898,2000-05-30
40.0989,-108.1145,2000-05-30
40.1277,-108.3026,2000-05-30
39.82,-108.7032,2000-06-02
40.55,-106.9673,2000-06-10
40.6475,-108.9287,2000-06-23
40.5466,-106.38,2000-06-23
40.2875,-108.6609,2000-06-24
40.123,-108.2476,2000-06-25
39.8814,-108.2568,2000-06-29
40.1936,-108.207,2000-07-01
40.6772,-108.9173,2000-07-03
40.3697,-108.5645,2000-07-03
39.8153,-108.9209,2000-07-04
40.2091,-108.4006,2000-07-08
40.9286,-107.5187,2000-07-12
40.7022,-107.6742,2000-07-13
40.6053,-106.2667,2000-07-16
40.0972,-108.1081,2000-07-17
40.5111,-108.7382,2000-07-17
40.3989,-108.0481,2000-07-18
40.0716,-108.1531,2000-07-18
40.0708,-108.0923,2000-07-18
40.2516,-108.2401,2000-07-19
40.1569,-108.2273,2000-07-19
40.0805,-108.6382,2000-07-20
39.775,-108.2229,2000-07-22
39.9347,-108.3965,2000-07-24
39.9803,-108.7454,2000-07-24
39.9855,-108.4073,2000-07-24
40.0858,-108.2895,2000-07-24
40.2236,-108.7909,2000-07-24
40.2194,-108.182,2000-07-24
40.2583,-108.9757,2000-07-24
40.2797,-108.5887,2000-07-24
40.355,-107.757,2000-07-24
40.2244,-108.8321,2000-07-24
40.2441,-108.8101,2000-07-24
40.2091,-108.182,2000-07-24
40.3305,-108.3993,2000-07-24
40.0583,-108.229,2000-07-25
40.8439,-108.0256,2000-07-25
40.87,-108.8184,2000-07-26
40.0611,-108.7537,2000-07-26
40.1344,-108.3093,2000-07-27
40.1011,-108.334,2000-07-28
39.7686,-108.7026,2000-07-30
40.62,-108.3951,2000-08-01
40.5433,-108.1431,2000-08-01
40.0261,-108.5093,2000-08-03
40.4277,-108.3518,2000-08-03
39.7791,-108.6426,2000-08-06
39.8564,-108.8282,2000-08-09
40.2733,-107.0142,2000-08-10
40.0527,-108.0959,2000-08-13
40.7375,-108.6998,2000-08-13
40.2347,-108.347,2000-08-21
40.968,-107.3784,2000-08-29
39.7828,-108.412,2000-08-31
39.7564,-108.4879,2000-09-01
39.8055,-108.1601,2000-09-02
40.4744,-108.3526,2000-09-05
40.2986,-108.3331,2000-09-16
40.05,-107.9256,2001-05-30
40.1041,-108.1245,2001-05-30
40.5,-108.1256,2001-06-09
39.8822,-108.8284,2001-06-09
40.2586,-109.0168,2001-06-22
40.0111,-108.017,2001-06-23
40.0072,-108.9946,2001-06-23
40.1055,-108.3168,2001-06-23
40.2727,-108.2062,2001-06-23
40.6877,-108.2015,2001-06-30
40.0744,-108.294,2001-07-01
40.1847,-108.724,2001-07-02
40.6608,-108.8832,2001-07-02
40.2944,-108.6754,2001-07-02
40.1666,-108.709,2001-07-02
40.0586,-108.6498,2001-07-02
40.0841,-108.1331,2001-07-02
40.2258,-108.6868,2001-07-02
40.0075,-108.5865,2001-07-03
39.818,-108.6076,2001-07-03
40.0278,-108.6923,2001-07-04
40.0839,-108.4698,2001-07-04
39.9653,-108.4718,2001-07-04
40.2275,-108.4109,2001-07-05
39.9933,-108.0779,2001-07-05
40.0694,-108.3776,2001-07-05
40.2416,-108.8037,2001-07-08
40.3405,-107.8556,2001-07-10
40.3055,-108.7721,2001-07-10
40.8352,-107.959,2001-07-11
40.4202,-108.8329,2001-07-13
40.4136,-108.0642,2001-07-14
39.935,-108.4509,2001-07-16
40.7533,-108.9632,2001-07-17
39.9814,-108.1723,2001-07-17
40.3358,-107.6865,2001-07-18
39.9908,-108.7382,2001-07-21
39.9008,-106.5978,2001-07-24
40.3986,-108.9971,2001-07-25
40.6502,-107.6815,2001-07-30
40.3489,-108.6284,2001-08-03
40.2875,-108.6218,2001-08-03
40.4775,-108.2184,2001-08-03
40.5391,-108.6798,2001-08-05
40.1228,-106.1914,2001-08-07
39.99,-108.4418,2001-08-11
40.0739,-108.4807,2001-08-12
39.8678,-108.6501,2001-08-12
39.9511,-109.0307,2001-08-19
40.1277,-108.3401,2001-08-19
39.9325,-108.1959,2001-08-27
40.2211,-107.4242,2001-08-28
40.0228,-108.6326,2001-08-28
40.0905,-108.7037,2001-08-29
40.0936,-108.6934,2001-08-29
40.1452,-108.2329,2001-09-06
40.2347,-108.8601,2001-09-15
39.6819,-108.7129,2001-10-26
39.8339,-107.9112,2002-04-17
40.0786,-108.2359,2002-04-22
40.0716,-108.8865,2002-05-13
40.0472,-109.0107,2002-06-09
40.2566,-108.6023,2002-06-15
40.5052,-107.9909,2002-06-20
40.3236,-108.6034,2002-06-20
40.0516,-108.6376,2002-06-22
40.2294,-108.3962,2002-06-22
40.4133,-108.524,2002-06-22
40.1002,-108.1865,2002-06-22
40.255,-108.3548,2002-06-23
39.7669,-108.6765,2002-06-23
40.7211,-107.7042,2002-07-10
40.9525,-107.4978,2002-07-12
40.4883,-108.2998,2002-07-14
40.66,-107.6873,2002-07-19
40.7833,-107.6506,2002-07-19
40.4252,-107.9842,2002-07-21
40.4219,-107.9642,2002-07-23
40.0983,-108.4351,2002-07-30
40.2436,-108.3431,2002-08-10
40.618,-108.6496,2002-08-20
40.5414,-108.3932,2002-08-21
40.2169,-108.3268,2002-08-23
40.0633,-108.2918,2002-08-24
39.6533,-109.0393,2002-08-25
40.8077,-108.8026,2002-08-31
39.7775,-108.9515,2002-09-02
40.2072,-108.337,2002-09-05
39.8086,-108.8162,2003-05-21
40.5411,-108.4045,2003-06-12
40.2658,-108.5943,2003-06-15
39.7803,-108.437,2003-06-16
40.6289,-107.9484,2003-06-16
39.8453,-108.3129,2003-07-08
